country,year,P_it,qty_standardized_kg,qty_ln,g_it
BFA,2010,0.8425035870927763,23263686.0,16.962404161975325,-0.14226132079751608
BFA,2011,0.9614733714785199,36755533.0,17.41979933011356,0.457395168138234
BFA,2012,1.097142896796451,45929903.0,17.64262694439032,0.2228276142767598
BFA,2013,1.0716800544492227,52582569.0,17.77789523495416,0.1352682905638396
BFA,2014,1.0120435888615706,57702677.0,17.87081412554942,0.0929188905952607
BFA,2015,0.6436456703987571,63568477.951,17.967628275744094,0.09681415019467465
BFA,2016,0.5911312924662296,71219532.0,18.081277664604446,0.11364938886035247
BFA,2017,0.7093252459772479,83640561.0,18.242039139819287,0.16076147521484074
BFA,2018,0.7912756141113204,92125439.0,18.338661673727007,0.0966225339077198
BFA,2019,0.7245011060503208,102314061.0,18.443557670157002,0.10489599642999536
BFA,2020,0.7499370784999415,118620980.0,18.591443926016666,0.14788625585966386
BFA,2021,0.8532159588653406,135867843.09,18.727193229267698,0.13574930325103196
BFA,2022,0.9458662435613424,136870727.0,18.734547439782897,0.007354210515199355
BFA,2023,0.6780239738567714,143400498.0,18.78115195892711,0.04660451914421415
BFA,2024,0.5918727371917983,197600983.0,19.101760317962025,0.3206083590349138
BGD,2001,0.34745755971334413,8297894.0,15.93151230563091,
BGD,2002,0.3775156551104869,11471813.0,16.255403541130804,0.32389123549989307
BGD,2003,0.7409469447188205,9776727.0,16.095515323422294,-0.15988821770850947
BGD,2004,0.40412233839070155,20258890.0,16.824104267524778,0.7285889441024835
BGD,2005,2.0964846273868893,2782806.0,14.838970329131067,-1.9851339383937106
BGD,2006,0.7333456774062003,10515168.0,16.168329344166768,1.3293590150357009
BGD,2007,1.5305505638788832,6322191.0,15.65957638325957,-0.5087529609071986
BGD,2008,7.618044111428583,1012164.0,13.827601171035969,-1.8319752122236004
BGD,2009,1.3113779710503486,6305430.0,15.65692172489705,1.8293205538610806
BGD,2010,1.4500023806181341,13042831.0,16.383749192126714,0.7268274672296648
BGD,2011,1.228171436012982,31560230.0,17.267408341621348,0.8836591494946333
BGD,2012,1.3698024031982554,9319331.0,16.047601402969505,-1.2198069386518426
BGD,2013,1.088925374853178,18825504.0,16.75072310420021,0.7031217012307032
BGD,2015,0.6111640928501908,114472355.0,18.555843910758952,1.8051208065587439
BGR,2005,0.40945118708462225,342216673.0,19.650954641204464,
BGR,2006,0.5133657101232221,336240870.0,19.63333833609533,-0.017616305109132924
BGR,2007,0.1949080493027694,4699296993.0,22.270678758517377,2.637340422422046
BGR,2008,0.2839934995496252,5060112162.0,22.344654486403275,0.07397572788589812
BGR,2009,0.4487967146496021,1981358702.0,21.407048659447593,-0.9376058269556822
BGR,2010,0.43666251641276294,2290445409.0,21.55201213734627,0.1449634778986777
BGR,2011,0.46244728870091995,2832884080.0,21.764561139202605,0.21254900185633474
BGR,2012,0.6341870394817852,2212043340.0,21.51718251354295,-0.24737862565965685
BGR,2013,0.6320669127334057,2030111297.0,21.431356454605584,-0.08582605893736428
BGR,2014,0.6354379382686983,1992095981.0,21.412453178180975,-0.018903276424609317
BGR,2015,0.4204490575095571,2481283569.0,21.632041831376267,0.21958865319529153
BGR,2016,0.2491379582493747,2497822672.67,21.63868525840787,0.0066434270316051425
BGR,2017,0.3090184148101798,2551520246.0,21.65995519337705,0.021269934969179616
