year,gas_consumption_bcm,country,lng_import_capacity_bcm,OVI_LNG_raw,OVI_LNG_smoothed,OVI_LNG_clipped,OVI_LNG_final
2000,30.6,ARE,0.0,0.0,0.0,0.0,
2001,31.5,ARE,0.0,0.0,0.0,0.0,0.0
2002,35.5,ARE,0.0,0.0,0.0,0.0,0.0
2003,36.9,ARE,0.0,0.0,0.0,0.0,0.0
2004,39.2,ARE,0.0,0.0,0.0,0.0,0.0
2005,41.0,ARE,0.0,0.0,0.0,0.0,0.0
2006,42.3,ARE,0.0,0.0,0.0,0.0,0.0
2007,47.9,ARE,0.0,0.0,0.0,0.0,0.0
2008,58.0,ARE,0.0,0.0,0.0,0.0,0.0
2009,57.6,ARE,0.0,0.0,0.0,0.0,0.0
2010,59.3,ARE,8.16,0.13760539629005059,0.04586846543001686,0.04586846543001686,0.0
2011,61.6,ARE,8.16,0.13246753246753246,0.09002430958586101,0.09002430958586101,0.04586846543001686
2012,63.9,ARE,8.16,0.12769953051643193,0.132590819758005,0.132590819758005,0.09002430958586101
2013,64.6,ARE,8.16,0.12631578947368421,0.12882761748588287,0.12882761748588287,0.132590819758005
2014,63.9,ARE,8.16,0.12769953051643193,0.1272382835021827,0.1272382835021827,0.12882761748588287
2015,71.3,ARE,8.16,0.1144460028050491,0.12282044093172177,0.12282044093172177,0.1272382835021827
2016,71.5,ARE,18.5,0.25874125874125875,0.16696226402091327,0.16696226402091327,0.12282044093172177
2017,65.7,ARE,18.5,0.2815829528158295,0.21825673812071247,0.21825673812071247,0.16696226402091327
2018,58.1,ARE,18.5,0.31841652323580033,0.28624691159762955,0.28624691159762955,0.21825673812071247
2019,67.0,ARE,18.5,0.27611940298507465,0.2920396263455682,0.2920396263455682,0.28624691159762955
2020,67.7,ARE,18.5,0.2732644017725258,0.28926677599780026,0.28926677599780026,0.2920396263455682
2021,65.3,ARE,18.5,0.2833078101071976,0.27756387162159935,0.27756387162159935,0.28926677599780026
2022,66.4,ARE,18.5,0.27861445783132527,0.27839555657034953,0.27839555657034953,0.27756387162159935
2023,67.0,ARE,18.5,0.27611940298507465,0.2793472236411991,0.2793472236411991,0.27839555657034953
2024,71.3,ARE,18.5,0.2594670406732118,0.27140030049653724,0.27140030049653724,0.2793472236411991
2000,32.3,ARG,0.0,0.0,0.0,0.0,
2001,30.2,ARG,0.0,0.0,0.0,0.0,0.0
2002,29.4,ARG,0.0,0.0,0.0,0.0,0.0
2003,33.6,ARG,0.0,0.0,0.0,0.0,0.0
2004,36.8,ARG,0.0,0.0,0.0,0.0,0.0
2005,39.3,ARG,0.0,0.0,0.0,0.0,0.0
2006,40.7,ARG,0.0,0.0,0.0,0.0,0.0
2007,42.7,ARG,0.0,0.0,0.0,0.0,0.0
2008,43.2,ARG,5.17,0.11967592592592592,0.039891975308641976,0.039891975308641976,0.0
2009,41.8,ARG,5.17,0.1236842105263158,0.08112004548408057,0.08112004548408057,0.039891975308641976
2010,42.1,ARG,5.17,0.12280285035629453,0.12205432893617875,0.12205432893617875,0.08112004548408057
2011,43.8,ARG,13.47,0.3075342465753425,0.18467376915265096,0.18467376915265096,0.12205432893617875
2012,45.7,ARG,13.47,0.2947483588621444,0.24169515193126045,0.24169515193126045,0.18467376915265096
2013,46.0,ARG,13.47,0.29282608695652174,0.29836956413133625,0.29836956413133625,0.24169515193126045
2014,46.2,ARG,13.47,0.2915584415584416,0.29304429579236924,0.29304429579236924,0.29836956413133625
2015,46.7,ARG,13.47,0.2884368308351178,0.2909404531166937,0.2909404531166937,0.29304429579236924
2016,48.2,ARG,13.47,0.2794605809128631,0.28648528443547416,0.28648528443547416,0.2909404531166937
2017,48.3,ARG,13.47,0.27888198757763977,0.2822597997752069,0.2822597997752069,0.28648528443547416
2018,48.7,ARG,13.47,0.2765913757700205,0.27831131475350773,0.27831131475350773,0.2822597997752069
2019,46.6,ARG,13.47,0.2890557939914163,0.2815097191130255,0.2815097191130255,0.27831131475350773
2020,43.9,ARG,13.47,0.3068337129840547,0.29082696091516386,0.29082696091516386,0.2815097191130255
2021,45.9,ARG,13.47,0.2934640522875817,0.2964511864210176,0.2964511864210176,0.29082696091516386
2022,45.9,ARG,13.47,0.2934640522875817,0.29792060585307273,0.29792060585307273,0.2964511864210176
2023,44.9,ARG,13.47,0.30000000000000004,0.2956427015250545,0.2956427015250545,0.29792060585307273
2024,45.6,ARG,13.47,0.29539473684210527,0.296286263043229,0.296286263043229,0.2956427015250545
2000,20.6,AUS,0.0,0.0,0.0,0.0,
2001,22.2,AUS,0.0,0.0,0.0,0.0,0.0
2002,22.8,AUS,0.0,0.0,0.0,0.0,0.0
2003,23.0,AUS,0.0,0.0,0.0,0.0,0.0
2004,23.5,AUS,0.0,0.0,0.0,0.0,0.0
2005,23.3,AUS,0.0,0.0,0.0,0.0,0.0
2006,25.9,AUS,0.0,0.0,0.0,0.0,0.0
2007,29.0,AUS,0.0,0.0,0.0,0.0,0.0
2008,28.5,AUS,0.0,0.0,0.0,0.0,0.0
2009,29.1,AUS,0.0,0.0,0.0,0.0,0.0
2010,31.7,AUS,0.0,0.0,0.0,0.0,0.0
2011,33.1,AUS,0.0,0.0,0.0,0.0,0.0
2012,33.3,AUS,0.0,0.0,0.0,0.0,0.0
2013,35.0,AUS,0.0,0.0,0.0,0.0,0.0
2014,37.6,AUS,0.0,0.0,0.0,0.0,0.0
2015,39.0,AUS,0.0,0.0,0.0,0.0,0.0
2016,38.0,AUS,0.0,0.0,0.0,0.0,0.0
2017,37.3,AUS,0.0,0.0,0.0,0.0,0.0
2018,37.2,AUS,0.0,0.0,0.0,0.0,0.0
2019,44.1,AUS,0.0,0.0,0.0,0.0,0.0
2020,42.3,AUS,0.0,0.0,0.0,0.0,0.0
2021,39.6,AUS,0.0,0.0,0.0,0.0,0.0
2022,43.2,AUS,1.36,0.03148148148148148,0.010493827160493826,0.010493827160493826,0.0
2023,38.6,AUS,0.0,0.0,0.010493827160493826,0.010493827160493826,0.010493827160493826
2024,37.0,AUS,0.0,0.0,0.010493827160493826,0.010493827160493826,0.010493827160493826
2000,7.8,AUT,0.0,0.0,0.0,0.0,
2001,8.3,AUT,0.0,0.0,0.0,0.0,0.0
2002,8.1,AUT,0.0,0.0,0.0,0.0,0.0
2003,9.0,AUT,0.0,0.0,0.0,0.0,0.0
2004,9.0,AUT,0.0,0.0,0.0,0.0,0.0
2005,9.5,AUT,0.0,0.0,0.0,0.0,0.0
2006,9.0,AUT,0.0,0.0,0.0,0.0,0.0
2007,8.5,AUT,0.0,0.0,0.0,0.0,0.0
2008,9.1,AUT,0.0,0.0,0.0,0.0,0.0
2009,8.8,AUT,0.0,0.0,0.0,0.0,0.0
2010,9.6,AUT,0.0,0.0,0.0,0.0,0.0
2011,9.0,AUT,0.0,0.0,0.0,0.0,0.0
2012,8.6,AUT,0.0,0.0,0.0,0.0,0.0
2013,8.2,AUT,0.0,0.0,0.0,0.0,0.0
2014,7.5,AUT,0.0,0.0,0.0,0.0,0.0
2015,8.0,AUT,0.0,0.0,0.0,0.0,0.0
2016,8.3,AUT,0.0,0.0,0.0,0.0,0.0
2017,9.1,AUT,0.0,0.0,0.0,0.0,0.0
2018,8.7,AUT,0.0,0.0,0.0,0.0,0.0
2019,8.9,AUT,0.0,0.0,0.0,0.0,0.0
2020,8.5,AUT,0.0,0.0,0.0,0.0,0.0
2021,9.0,AUT,0.0,0.0,0.0,0.0,0.0
2022,7.9,AUT,0.0,0.0,0.0,0.0,0.0
2023,6.9,AUT,0.0,0.0,0.0,0.0,0.0
2024,6.8,AUT,0.0,0.0,0.0,0.0,0.0
2000,5.3,AZE,0.0,0.0,0.0,0.0,
2001,7.6,AZE,0.0,0.0,0.0,0.0,0.0
2002,7.6,AZE,0.0,0.0,0.0,0.0,0.0
2003,7.8,AZE,0.0,0.0,0.0,0.0,0.0
2004,9.1,AZE,0.0,0.0,0.0,0.0,0.0
2005,9.4,AZE,0.0,0.0,0.0,0.0,0.0
2006,10.0,AZE,0.0,0.0,0.0,0.0,0.0
2007,8.8,AZE,0.0,0.0,0.0,0.0,0.0
2008,10.1,AZE,0.0,0.0,0.0,0.0,0.0
2009,8.6,AZE,0.0,0.0,0.0,0.0,0.0
2010,8.2,AZE,0.0,0.0,0.0,0.0,0.0
2011,8.9,AZE,0.0,0.0,0.0,0.0,0.0
2012,9.4,AZE,0.0,0.0,0.0,0.0,0.0
2013,9.4,AZE,0.0,0.0,0.0,0.0,0.0
2014,9.9,AZE,0.0,0.0,0.0,0.0,0.0
2015,11.1,AZE,0.0,0.0,0.0,0.0,0.0
2016,10.9,AZE,0.0,0.0,0.0,0.0,0.0
2017,10.6,AZE,0.0,0.0,0.0,0.0,0.0
2018,10.8,AZE,0.0,0.0,0.0,0.0,0.0
2019,11.8,AZE,0.0,0.0,0.0,0.0,0.0
2020,12.4,AZE,0.0,0.0,0.0,0.0,0.0
2021,12.8,AZE,0.0,0.0,0.0,0.0,0.0
2022,13.6,AZE,0.0,0.0,0.0,0.0,0.0
2023,14.0,AZE,0.0,0.0,0.0,0.0,0.0
2024,12.8,AZE,0.0,0.0,0.0,0.0,0.0
2000,15.5,BEL,8.98,0.5793548387096774,0.5793548387096774,0.5793548387096774,
2001,15.3,BEL,8.98,0.5869281045751634,0.5831414716424204,0.5831414716424204,0.5793548387096774
2002,15.8,BEL,8.98,0.5683544303797469,0.5782124578881959,0.5782124578881959,0.5831414716424204
2003,16.9,BEL,8.98,0.5313609467455622,0.5622144939001575,0.5622144939001575,0.5782124578881959
2004,17.2,BEL,8.98,0.522093023255814,0.540602800127041,0.540602800127041,0.5622144939001575
2005,16.9,BEL,8.98,0.5313609467455622,0.5282716389156462,0.5282716389156462,0.540602800127041
2006,17.4,BEL,8.98,0.5160919540229886,0.5231819746747882,0.5231819746747882,0.5282716389156462
2007,17.5,BEL,8.98,0.5131428571428571,0.5201985859704693,0.5201985859704693,0.5231819746747882
2008,17.4,BEL,8.98,0.5160919540229886,0.5151089217296114,0.5151089217296114,0.5201985859704693
2009,17.6,BEL,8.98,0.5102272727272728,0.5131540279643728,0.5131540279643728,0.5151089217296114
2010,19.4,BEL,8.98,0.4628865979381444,0.4964019415628019,0.4964019415628019,0.5131540279643728
2011,16.5,BEL,8.98,0.5442424242424243,0.5057854316359472,0.5057854316359472,0.4964019415628019
2012,16.7,BEL,8.98,0.5377245508982036,0.5149511910262574,0.5149511910262574,0.5057854316359472
2013,16.5,BEL,8.98,0.5442424242424243,0.5420697997943508,0.5420697997943508,0.5149511910262574
2014,14.5,BEL,8.98,0.6193103448275863,0.5670924399894047,0.5670924399894047,0.5420697997943508
2015,15.8,BEL,8.98,0.5683544303797469,0.5773023998165859,0.5773023998165859,0.5670924399894047
2016,16.2,BEL,8.98,0.554320987654321,0.5806619209538847,0.5806619209538847,0.5773023998165859
2017,16.4,BEL,8.98,0.5475609756097561,0.5567454645479414,0.5567454645479414,0.5806619209538847
2018,16.9,BEL,8.98,0.5313609467455622,0.5444143033365465,0.5444143033365465,0.5567454645479414
2019,17.4,BEL,8.98,0.5160919540229886,0.5316712921261023,0.5316712921261023,0.5444143033365465
2020,17.0,BEL,8.98,0.5282352941176471,0.5252293982953993,0.5252293982953993,0.5316712921261023
2021,17.0,BEL,8.98,0.5282352941176471,0.5241875140860942,0.5241875140860942,0.5252293982953993
2022,14.6,BEL,8.98,0.615068493150685,0.5571796937953265,0.5571796937953265,0.5241875140860942
2023,13.8,BEL,8.98,0.6507246376811594,0.5980094749831638,0.5980094749831638,0.5571796937953265
2024,13.3,BEL,15.37,1.1556390977443607,0.8071440761920684,0.8071440761920684,0.5980094749831638
2000,9.1,BGD,0.0,0.0,0.0,0.0,
2001,10.1,BGD,0.0,0.0,0.0,0.0,0.0
2002,10.7,BGD,0.0,0.0,0.0,0.0,0.0
2003,11.5,BGD,0.0,0.0,0.0,0.0,0.0
2004,12.3,BGD,0.0,0.0,0.0,0.0,0.0
2005,13.3,BGD,0.0,0.0,0.0,0.0,0.0
2006,14.4,BGD,0.0,0.0,0.0,0.0,0.0
2007,15.3,BGD,0.0,0.0,0.0,0.0,0.0
2008,16.4,BGD,0.0,0.0,0.0,0.0,0.0
2009,18.7,BGD,0.0,0.0,0.0,0.0,0.0
2010,19.3,BGD,0.0,0.0,0.0,0.0,0.0
2011,19.6,BGD,0.0,0.0,0.0,0.0,0.0
2012,21.3,BGD,0.0,0.0,0.0,0.0,0.0
2013,22.0,BGD,0.0,0.0,0.0,0.0,0.0
2014,23.0,BGD,0.0,0.0,0.0,0.0,0.0
2015,25.9,BGD,0.0,0.0,0.0,0.0,0.0
2016,26.5,BGD,0.0,0.0,0.0,0.0,0.0
2017,26.6,BGD,0.0,0.0,0.0,0.0,0.0
2018,27.4,BGD,6.12,0.22335766423357667,0.07445255474452556,0.07445255474452556,0.0
2019,30.9,BGD,11.29,0.36537216828478963,0.1962432775061221,0.1962432775061221,0.07445255474452556
2020,29.9,BGD,11.29,0.37759197324414717,0.3221072685875045,0.3221072685875045,0.1962432775061221
2021,30.6,BGD,11.29,0.36895424836601304,0.3706394632983166,0.3706394632983166,0.3221072685875045
2022,28.7,BGD,11.29,0.3933797909407665,0.3799753375169756,0.3799753375169756,0.3706394632983166
2023,28.1,BGD,11.29,0.40177935943060494,0.38803779957912815,0.38803779957912815,0.3799753375169756
2024,27.3,BGD,11.29,0.4135531135531135,0.4029040879748283,0.4029040879748283,0.38803779957912815
2000,3.4,BGR,0.0,0.0,0.0,0.0,
2001,2.9,BGR,0.0,0.0,0.0,0.0,0.0
2002,2.5,BGR,0.0,0.0,0.0,0.0,0.0
2003,2.7,BGR,0.0,0.0,0.0,0.0,0.0
2004,2.6,BGR,0.0,0.0,0.0,0.0,0.0
2005,3.3,BGR,0.0,0.0,0.0,0.0,0.0
2006,3.4,BGR,0.0,0.0,0.0,0.0,0.0
2007,3.4,BGR,0.0,0.0,0.0,0.0,0.0
2008,3.4,BGR,0.0,0.0,0.0,0.0,0.0
2009,2.4,BGR,0.0,0.0,0.0,0.0,0.0
2010,2.7,BGR,0.0,0.0,0.0,0.0,0.0
2011,3.1,BGR,0.0,0.0,0.0,0.0,0.0
2012,2.9,BGR,0.0,0.0,0.0,0.0,0.0
2013,2.8,BGR,0.0,0.0,0.0,0.0,0.0
2014,2.7,BGR,0.0,0.0,0.0,0.0,0.0
2015,3.0,BGR,0.0,0.0,0.0,0.0,0.0
2016,3.1,BGR,0.0,0.0,0.0,0.0,0.0
2017,3.2,BGR,0.0,0.0,0.0,0.0,0.0
2018,3.0,BGR,0.0,0.0,0.0,0.0,0.0
2019,2.8,BGR,0.0,0.0,0.0,0.0,0.0
2020,2.9,BGR,0.0,0.0,0.0,0.0,0.0
2021,3.3,BGR,0.0,0.0,0.0,0.0,0.0
2022,2.7,BGR,0.0,0.0,0.0,0.0,0.0
2023,2.5,BGR,0.0,0.0,0.0,0.0,0.0
2024,2.7,BGR,0.0,0.0,0.0,0.0,0.0
2000,15.2,BLR,0.0,0.0,0.0,0.0,
2001,15.1,BLR,0.0,0.0,0.0,0.0,0.0
2002,15.5,BLR,0.0,0.0,0.0,0.0,0.0
2003,15.3,BLR,0.0,0.0,0.0,0.0,0.0
2004,18.5,BLR,0.0,0.0,0.0,0.0,0.0
2005,19.0,BLR,0.0,0.0,0.0,0.0,0.0
2006,19.4,BLR,0.0,0.0,0.0,0.0,0.0
2007,19.5,BLR,0.0,0.0,0.0,0.0,0.0
2008,19.9,BLR,0.0,0.0,0.0,0.0,0.0
2009,16.9,BLR,0.0,0.0,0.0,0.0,0.0
2010,20.7,BLR,0.0,0.0,0.0,0.0,0.0
2011,19.2,BLR,0.0,0.0,0.0,0.0,0.0
2012,19.4,BLR,0.0,0.0,0.0,0.0,0.0
2013,19.3,BLR,0.0,0.0,0.0,0.0,0.0
2014,19.1,BLR,0.0,0.0,0.0,0.0,0.0
2015,17.9,BLR,0.0,0.0,0.0,0.0,0.0
2016,17.8,BLR,0.0,0.0,0.0,0.0,0.0
2017,18.2,BLR,0.0,0.0,0.0,0.0,0.0
2018,19.3,BLR,0.0,0.0,0.0,0.0,0.0
2019,19.2,BLR,0.0,0.0,0.0,0.0,0.0
2020,17.8,BLR,0.0,0.0,0.0,0.0,0.0
2021,18.8,BLR,0.0,0.0,0.0,0.0,0.0
2022,18.5,BLR,0.0,0.0,0.0,0.0,0.0
2023,16.8,BLR,0.0,0.0,0.0,0.0,0.0
2024,16.8,BLR,0.0,0.0,0.0,0.0,0.0
2000,9.7,BRA,0.0,0.0,0.0,0.0,
2001,12.3,BRA,0.0,0.0,0.0,0.0,0.0
2002,14.5,BRA,0.0,0.0,0.0,0.0,0.0
2003,16.2,BRA,0.0,0.0,0.0,0.0,0.0
2004,19.3,BRA,0.0,0.0,0.0,0.0,0.0
2005,20.1,BRA,0.0,0.0,0.0,0.0,0.0
2006,21.2,BRA,0.0,0.0,0.0,0.0,0.0
2007,21.8,BRA,0.0,0.0,0.0,0.0,0.0
2008,25.7,BRA,5.17,0.20116731517509728,0.06705577172503242,0.06705577172503242,0.0
2009,20.7,BRA,16.19,0.7821256038647344,0.3277643063466105,0.3277643063466105,0.06705577172503242
2010,27.6,BRA,16.19,0.5865942028985507,0.5232957073127941,0.5232957073127941,0.3277643063466105
2011,27.5,BRA,16.19,0.5887272727272728,0.652482359830186,0.652482359830186,0.5232957073127941
2012,32.6,BRA,16.19,0.49662576687116566,0.5573157474989964,0.5573157474989964,0.652482359830186
2013,38.4,BRA,16.19,0.4216145833333334,0.5023225409772573,0.5023225409772573,0.5573157474989964
2014,40.7,BRA,23.81,0.585012285012285,0.501084211738928,0.501084211738928,0.5023225409772573
2015,42.9,BRA,23.81,0.555011655011655,0.5205461744524245,0.5205461744524245,0.501084211738928
2016,37.1,BRA,23.81,0.6417789757412399,0.59393430525506,0.59393430525506,0.5205461744524245
2017,37.6,BRA,23.81,0.6332446808510638,0.6100117705346529,0.6100117705346529,0.59393430525506
2018,35.9,BRA,23.81,0.6632311977715878,0.6460849514546304,0.6460849514546304,0.6100117705346529
2019,35.7,BRA,23.81,0.6669467787114846,0.6544742191113787,0.6544742191113787,0.6460849514546304
2020,31.4,BRA,31.43,1.0009554140127388,0.7770444634986037,0.7770444634986037,0.6544742191113787
2021,40.4,BRA,39.05,0.9665841584158416,0.8781621170466883,0.8781621170466883,0.7770444634986037
2022,32.0,BRA,42.72,1.335,1.1008465241428602,1.1008465241428602,0.8781621170466883
2023,29.9,BRA,42.72,1.4287625418060201,1.243448900073954,1.243448900073954,1.1008465241428602
2024,31.4,BRA,64.07,2.0404458598726114,1.601402800559544,1.601402800559544,1.243448900073954
2000,89.2,CAN,0.0,0.0,0.0,0.0,
2001,84.0,CAN,0.0,0.0,0.0,0.0,0.0
2002,87.5,CAN,0.0,0.0,0.0,0.0,0.0
2003,89.8,CAN,0.0,0.0,0.0,0.0,0.0
2004,87.8,CAN,0.0,0.0,0.0,0.0,0.0
2005,87.6,CAN,0.0,0.0,0.0,0.0,0.0
2006,87.1,CAN,0.0,0.0,0.0,0.0,0.0
2007,93.7,CAN,0.0,0.0,0.0,0.0,0.0
2008,92.5,CAN,0.0,0.0,0.0,0.0,0.0
2009,89.7,CAN,10.2,0.11371237458193979,0.0379041248606466,0.0379041248606466,0.0
2010,91.6,CAN,10.2,0.11135371179039301,0.0750220287907776,0.0750220287907776,0.0379041248606466
2011,100.6,CAN,10.2,0.10139165009940358,0.1088192454905788,0.1088192454905788,0.0750220287907776
2012,99.4,CAN,10.2,0.10261569416498993,0.10512035201826218,0.10512035201826218,0.1088192454905788
2013,105.4,CAN,10.2,0.09677419354838708,0.10026051260426021,0.10026051260426021,0.10512035201826218
2014,109.8,CAN,10.2,0.09289617486338797,0.09742868752558832,0.09742868752558832,0.10026051260426021
2015,110.3,CAN,10.2,0.09247506799637352,0.0940484788027162,0.0940484788027162,0.09742868752558832
2016,105.6,CAN,10.2,0.09659090909090909,0.09398738398355687,0.09398738398355687,0.0940484788027162
2017,109.6,CAN,10.2,0.09306569343065693,0.09404389017264651,0.09404389017264651,0.09398738398355687
2018,117.7,CAN,10.2,0.086661002548853,0.09210586835680634,0.09210586835680634,0.09404389017264651
2019,118.7,CAN,10.2,0.08593091828138162,0.08855253808696385,0.08855253808696385,0.09210586835680634
2020,115.3,CAN,10.2,0.08846487424111014,0.08701893169044826,0.08701893169044826,0.08855253808696385
2021,118.6,CAN,10.2,0.08600337268128162,0.08679972173459112,0.08679972173459112,0.08701893169044826
2022,123.8,CAN,10.2,0.08239095315024232,0.08561973335754469,0.08561973335754469,0.08679972173459112
2023,124.1,CAN,10.2,0.0821917808219178,0.0835287022178139,0.0835287022178139,0.08561973335754469
2024,128.5,CAN,10.2,0.07937743190661478,0.08132005529292498,0.08132005529292498,0.0835287022178139
2000,2.8,CHE,0.0,0.0,0.0,0.0,
2001,2.9,CHE,0.0,0.0,0.0,0.0,0.0
2002,2.9,CHE,0.0,0.0,0.0,0.0,0.0
2003,3.1,CHE,0.0,0.0,0.0,0.0,0.0
2004,3.2,CHE,0.0,0.0,0.0,0.0,0.0
2005,3.2,CHE,0.0,0.0,0.0,0.0,0.0
2006,3.1,CHE,0.0,0.0,0.0,0.0,0.0
2007,3.1,CHE,0.0,0.0,0.0,0.0,0.0
2008,3.3,CHE,0.0,0.0,0.0,0.0,0.0
2009,3.1,CHE,0.0,0.0,0.0,0.0,0.0
2010,3.5,CHE,0.0,0.0,0.0,0.0,0.0
2011,3.1,CHE,0.0,0.0,0.0,0.0,0.0
2012,3.4,CHE,0.0,0.0,0.0,0.0,0.0
2013,3.6,CHE,0.0,0.0,0.0,0.0,0.0
2014,3.1,CHE,0.0,0.0,0.0,0.0,0.0
2015,3.3,CHE,0.0,0.0,0.0,0.0,0.0
2016,3.5,CHE,0.0,0.0,0.0,0.0,0.0
2017,3.5,CHE,0.0,0.0,0.0,0.0,0.0
2018,3.3,CHE,0.0,0.0,0.0,0.0,0.0
2019,3.4,CHE,0.0,0.0,0.0,0.0,0.0
2020,3.4,CHE,0.0,0.0,0.0,0.0,0.0
2021,2.8,CHE,0.0,0.0,0.0,0.0,0.0
2022,3.7,CHE,0.0,0.0,0.0,0.0,0.0
2023,3.4,CHE,0.0,0.0,0.0,0.0,0.0
2024,3.4,CHE,0.0,0.0,0.0,0.0,0.0
2000,7.0,CHL,0.0,0.0,0.0,0.0,
2001,8.0,CHL,0.0,0.0,0.0,0.0,0.0
2002,8.0,CHL,0.0,0.0,0.0,0.0,0.0
2003,8.7,CHL,0.0,0.0,0.0,0.0,0.0
2004,9.4,CHL,0.0,0.0,0.0,0.0,0.0
2005,9.1,CHL,0.0,0.0,0.0,0.0,0.0
2006,8.4,CHL,0.0,0.0,0.0,0.0,0.0
2007,5.0,CHL,0.0,0.0,0.0,0.0,0.0
2008,2.8,CHL,0.0,0.0,0.0,0.0,0.0
2009,2.8,CHL,5.44,1.942857142857143,0.6476190476190476,0.6476190476190476,0.0
2010,5.7,CHL,7.48,1.312280701754386,1.085045948203843,1.085045948203843,0.6476190476190476
2011,5.8,CHL,7.48,1.2896551724137932,1.5149310056751073,1.5149310056751073,1.085045948203843
2012,5.3,CHL,7.48,1.4113207547169813,1.337752209628387,1.337752209628387,1.5149310056751073
2013,5.3,CHL,7.48,1.4113207547169813,1.3707655606159186,1.3707655606159186,1.337752209628387
2014,4.4,CHL,7.48,1.7,1.507547169811321,1.507547169811321,1.3707655606159186
2015,4.8,CHL,7.48,1.5583333333333336,1.5565513626834384,1.5565513626834384,1.507547169811321
2016,5.9,CHL,7.48,1.2677966101694915,1.5087099811676083,1.5087099811676083,1.5565513626834384
2017,5.6,CHL,7.48,1.3357142857142859,1.387281409739037,1.387281409739037,1.5087099811676083
2018,5.6,CHL,7.48,1.3357142857142859,1.3130750605326877,1.3130750605326877,1.387281409739037
2019,6.5,CHL,7.48,1.1507692307692308,1.2740659340659342,1.2740659340659342,1.3130750605326877
2020,6.2,CHL,7.48,1.206451612903226,1.2309783764622475,1.2309783764622475,1.2740659340659342
2021,6.8,CHL,7.48,1.1,1.152406947890819,1.152406947890819,1.2309783764622475
2022,7.3,CHL,7.48,1.0246575342465754,1.1103697157166004,1.1103697157166004,1.152406947890819
2023,7.6,CHL,7.48,0.9842105263157895,1.0362893535207884,1.0362893535207884,1.1103697157166004
2024,7.1,CHL,7.48,1.0535211267605635,1.0207963957743094,1.0207963957743094,1.0362893535207884
2000,24.7,CHN,0.0,0.0,0.0,0.0,
2001,27.6,CHN,0.0,0.0,0.0,0.0,0.0
2002,29.4,CHN,0.0,0.0,0.0,0.0,0.0
2003,34.2,CHN,0.0,0.0,0.0,0.0,0.0
2004,40.0,CHN,0.0,0.0,0.0,0.0,0.0
2005,47.0,CHN,0.0,0.0,0.0,0.0,0.0
2006,57.8,CHN,10.47,0.18114186851211075,0.06038062283737025,0.06038062283737025,0.0
2007,71.1,CHN,10.47,0.14725738396624474,0.10946641749278517,0.10946641749278517,0.06038062283737025
2008,81.9,CHN,12.51,0.15274725274725273,0.16038216840853606,0.16038216840853606,0.10946641749278517
2009,90.2,CHN,23.66,0.2623059866962306,0.18743687446990934,0.18743687446990934,0.16038216840853606
2010,108.9,CHN,23.66,0.2172635445362718,0.21077226132658503,0.21077226132658503,0.18743687446990934
2011,135.2,CHN,42.02,0.31079881656804736,0.2634561159335166,0.2634561159335166,0.21077226132658503
2012,150.9,CHN,48.14,0.31901921802518224,0.2823605263765005,0.2823605263765005,0.2634561159335166
2013,171.9,CHN,64.73,0.3765561372891216,0.33545805729411704,0.33545805729411704,0.2823605263765005
2014,188.4,CHN,73.26,0.3888535031847134,0.36147628616633903,0.36147628616633903,0.33545805729411704
2015,194.7,CHN,78.02,0.4007190549563431,0.38870956514339267,0.38870956514339267,0.36147628616633903
2016,209.4,CHN,82.1,0.39207258834765996,0.3938817154962388,0.3938817154962388,0.38870956514339267
2017,241.3,CHN,86.38,0.3579776212184003,0.38358975484080116,0.38358975484080116,0.3938817154962388
2018,283.9,CHN,104.06,0.3665375132088764,0.3721959075916456,0.3721959075916456,0.38358975484080116
2019,308.4,CHN,107.74,0.34935149156939044,0.35795554199888907,0.35795554199888907,0.3721959075916456
2020,336.6,CHN,117.84,0.3500891265597148,0.35532604377932725,0.35532604377932725,0.35795554199888907
2021,380.3,CHN,132.8,0.3491980015777018,0.3495462065689357,0.3495462065689357,0.35532604377932725
2022,377.6,CHN,146.98,0.38924788135593213,0.3628450031644496,0.3628450031644496,0.3495462065689357
2023,404.8,CHN,191.52,0.47312252964426876,0.40385613752596755,0.40385613752596755,0.3628450031644496
2024,434.4,CHN,199.68,0.45966850828729283,0.4406796397624979,0.4406796397624979,0.40385613752596755
2000,5.7,COL,0.0,0.0,0.0,0.0,
2001,5.9,COL,0.0,0.0,0.0,0.0,0.0
2002,6.0,COL,0.0,0.0,0.0,0.0,0.0
2003,5.7,COL,0.0,0.0,0.0,0.0,0.0
2004,6.1,COL,0.0,0.0,0.0,0.0,0.0
2005,6.4,COL,0.0,0.0,0.0,0.0,0.0
2006,6.8,COL,0.0,0.0,0.0,0.0,0.0
2007,7.2,COL,0.0,0.0,0.0,0.0,0.0
2008,7.3,COL,0.0,0.0,0.0,0.0,0.0
2009,8.4,COL,0.0,0.0,0.0,0.0,0.0
2010,8.7,COL,0.0,0.0,0.0,0.0,0.0
2011,8.5,COL,0.0,0.0,0.0,0.0,0.0
2012,9.5,COL,0.0,0.0,0.0,0.0,0.0
2013,10.5,COL,0.0,0.0,0.0,0.0,0.0
2014,11.4,COL,0.0,0.0,0.0,0.0,0.0
2015,11.2,COL,0.0,0.0,0.0,0.0,0.0
2016,12.1,COL,4.13,0.3413223140495868,0.1137741046831956,0.1137741046831956,0.0
