typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20110101,2011,52,2011,414,KWT,Kuwait,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,819,FALSE,-1,N/A,,FALSE,819,FALSE,,FALSE,1178,,1178,0,TRUE,FALSE
C,A,20110101,2011,52,2011,417,KGZ,Kyrgyzstan,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,239280,FALSE,-1,N/A,,FALSE,239280,FALSE,,FALSE,82552,,82552,0,TRUE,FALSE
C,A,20110101,2011,52,2011,426,LSO,Lesotho,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9601135.774,TRUE,8,kg,7214045,FALSE,9601135.774,TRUE,7214045,FALSE,17183119.42,,17183119.42,6,FALSE,TRUE
C,A,20110101,2011,52,2011,428,LVA,Latvia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16900,FALSE,-1,N/A,,FALSE,16900,FALSE,,FALSE,50553,,50553,0,TRUE,FALSE
C,A,20110101,2011,52,2011,442,LUX,Luxembourg,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,137800,FALSE,-1,N/A,,FALSE,137800,FALSE,,FALSE,51796,,51796,0,TRUE,FALSE
C,A,20110101,2011,52,2011,454,MWI,Malawi,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,735.874,TRUE,-1,N/A,0,FALSE,735.874,TRUE,0,FALSE,655.219,,655.219,6,FALSE,TRUE
C,A,20110101,2011,52,2011,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1981542,FALSE,-1,N/A,,FALSE,1981542,FALSE,,FALSE,3062292,,3062292,0,TRUE,FALSE
C,A,20110101,2011,52,2011,478,MRT,Mauritania,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22804,FALSE,-1,N/A,,FALSE,22804,FALSE,,FALSE,29225,,29225,0,TRUE,FALSE
C,A,20110101,2011,52,2011,484,MEX,Mexico,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1471090881,TRUE,-1,N/A,,FALSE,1471090881,TRUE,,FALSE,,652831333,652831333,6,TRUE,FALSE
C,A,20110101,2011,52,2011,490,S19,"Other Asia, nes",M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12382921854,TRUE,-1,N/A,,FALSE,12382921854,TRUE,,FALSE,8349365589,,8349365589,6,TRUE,FALSE
C,A,20110101,2011,52,2011,498,MDA,Rep. of Moldova,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,TRUE,-1,N/A,,FALSE,2,TRUE,,FALSE,2002,,2002,6,TRUE,FALSE
C,A,20110101,2011,52,2011,499,MNE,Montenegro,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500,FALSE,-1,N/A,,FALSE,500,FALSE,,FALSE,3611,,3611,0,TRUE,FALSE
C,A,20110101,2011,52,2011,508,MOZ,Mozambique,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51981,FALSE,-1,N/A,,FALSE,51981,FALSE,,FALSE,72000,,72000,0,TRUE,FALSE
C,A,20110101,2011,52,2011,516,NAM,Namibia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3975146,FALSE,-1,N/A,,FALSE,3975146,FALSE,,FALSE,3470617,,3470617,0,TRUE,FALSE
C,A,20110101,2011,52,2011,524,NPL,Nepal,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90,FALSE,-1,N/A,,FALSE,90,FALSE,,FALSE,240,,240,0,TRUE,FALSE
C,A,20110101,2011,52,2011,533,ABW,Aruba,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,-1,N/A,,FALSE,100,FALSE,,FALSE,950,,950,0,TRUE,FALSE
C,A,20110101,2011,52,2011,540,NCL,New Caledonia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26,FALSE,-1,N/A,,FALSE,26,FALSE,,FALSE,403,,403,0,TRUE,FALSE
C,A,20110101,2011,52,2011,548,VUT,Vanuatu,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1024,FALSE,-1,N/A,,FALSE,1024,FALSE,,FALSE,12547,,12547,0,TRUE,FALSE
C,A,20110101,2011,52,2011,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5354,FALSE,7,l,5354,FALSE,5354,FALSE,9312,FALSE,28752.323,,28752.323,0,FALSE,TRUE
C,A,20110101,2011,52,2011,562,NER,Niger,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,173604,FALSE,-1,N/A,,FALSE,173604,FALSE,,FALSE,7270,,7270,0,TRUE,FALSE
C,A,20110101,2011,52,2011,566,NGA,Nigeria,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3039013,FALSE,-1,N/A,,FALSE,3039013,FALSE,,FALSE,200331393,,200331393,0,TRUE,FALSE
C,A,20110101,2011,52,2011,579,NOR,Norway,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1005200,FALSE,-1,N/A,,FALSE,1005200,FALSE,,FALSE,1035003,,1035003,0,TRUE,FALSE
C,A,20110101,2011,52,2011,583,FSM,FS Micronesia,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,338597,TRUE,-1,N/A,,FALSE,338597,TRUE,,FALSE,150260,,150260,6,TRUE,FALSE
C,A,20110101,2011,52,2011,586,PAK,Pakistan,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10000,FALSE,-1,N/A,,FALSE,10000,FALSE,,FALSE,7135,,7135,0,TRUE,FALSE
C,A,20110101,2011,52,2011,598,PNG,Papua New Guinea,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9059000,FALSE,-1,N/A,,FALSE,9059000,FALSE,,FALSE,94546,,94546,0,TRUE,FALSE
C,A,20110101,2011,52,2011,604,PER,Peru,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92.62,FALSE,12,m,0.38,FALSE,92.62,FALSE,0,FALSE,3616.41,3323.22,3616.41,0,FALSE,TRUE
C,A,20110101,2011,52,2011,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2137285925,FALSE,-1,N/A,,FALSE,2137285925,FALSE,,FALSE,988932649,,988932649,0,TRUE,FALSE
C,A,20110101,2011,52,2011,643,RUS,Russian Federation,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1212,FALSE,-1,N/A,,FALSE,1212,FALSE,,FALSE,109004,,109004,0,TRUE,FALSE
C,A,20110101,2011,52,2011,646,RWA,Rwanda,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,447732,FALSE,8,kg,447732,FALSE,447732,FALSE,0,FALSE,744911.365,737536.024,744911.365,0,FALSE,TRUE
C,A,20110101,2011,52,2011,678,STP,Sao Tome and Principe,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,400,FALSE,-1,N/A,,FALSE,400,FALSE,,FALSE,454,,454,0,TRUE,FALSE
C,A,20110101,2011,52,2011,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15000,FALSE,-1,N/A,,FALSE,15000,FALSE,,FALSE,43200,,43200,0,TRUE,FALSE
C,A,20110101,2011,52,2011,690,SYC,Seychelles,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,21889.17,FALSE,0,FALSE,0,FALSE,38137.623,0,38137.623,0,FALSE,TRUE
C,A,20110101,2011,52,2011,699,IND,India,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12802856232,FALSE,-1,N/A,,FALSE,12802856232,FALSE,,FALSE,6009937436,,6009937436,0,TRUE,FALSE
C,A,20110101,2011,52,2011,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,21,1000 KG,14910.752,FALSE,,FALSE,0,FALSE,23062638.64,,23062638.64,0,FALSE,TRUE
C,A,20110101,2011,52,2011,703,SVK,Slovakia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,157314168.3,TRUE,18,TJ,59507,FALSE,157314168.3,TRUE,0,FALSE,95954054.63,95954054.63,95954054.63,6,FALSE,TRUE
C,A,20110101,2011,52,2011,705,SVN,Slovenia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,-1,N/A,,FALSE,2,FALSE,,FALSE,10,,10,0,TRUE,FALSE
C,A,20110101,2011,52,2011,710,ZAF,South Africa,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2372063431,FALSE,8,kg,2372063431,FALSE,2372063431,FALSE,0,FALSE,,214559585.7,214559585.7,0,FALSE,TRUE
C,A,20110101,2011,52,2011,716,ZWE,Zimbabwe,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60401.109,TRUE,8,kg,57445,FALSE,60401.109,TRUE,0,FALSE,121603.66,,121603.66,6,FALSE,TRUE
C,A,20110101,2011,52,2011,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17719459124,TRUE,18,TJ,976441.34,FALSE,,TRUE,0,FALSE,8380868642,,8380868642,6,FALSE,TRUE
C,A,20110101,2011,52,2011,736,SDN,Sudan (...2011),M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,778,FALSE,-1,N/A,,FALSE,778,FALSE,,FALSE,2211,,2211,0,TRUE,FALSE
C,A,20110101,2011,52,2011,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2323585.553,TRUE,-1,N/A,0,FALSE,2323585.553,TRUE,0,FALSE,2108264.193,,2108264.193,6,FALSE,TRUE
C,A,20110101,2011,52,2011,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13128000,FALSE,-1,N/A,,FALSE,13128000,FALSE,,FALSE,20958996,,20958996,0,TRUE,FALSE
C,A,20110101,2011,52,2011,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7,TRUE,-1,N/A,,FALSE,7,TRUE,,FALSE,2060,,2060,6,TRUE,FALSE
C,A,20110101,2011,52,2011,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,708137621,FALSE,-1,N/A,,FALSE,708137621,FALSE,,FALSE,533771785,,533771785,0,TRUE,FALSE
C,A,20110101,2011,52,2011,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,12,m,79,FALSE,0,FALSE,0,FALSE,26625.34,0,26625.34,0,FALSE,TRUE
C,A,20110101,2011,52,2011,788,TUN,Tunisia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,425,FALSE,-1,N/A,,FALSE,425,FALSE,,FALSE,27600,,27600,0,TRUE,FALSE
C,A,20110101,2011,52,2011,796,TCA,Turks and Caicos Isds,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1532661,FALSE,-1,N/A,,FALSE,1532661,FALSE,,FALSE,299533,,299533,0,TRUE,FALSE
C,A,20110101,2011,52,2011,800,UGA,Uganda,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1352839,FALSE,-1,N/A,,FALSE,1352839,FALSE,,FALSE,2011484,,2011484,0,TRUE,FALSE
C,A,20110101,2011,52,2011,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,227,FALSE,-1,N/A,,FALSE,227,FALSE,,FALSE,820,,820,0,TRUE,FALSE
C,A,20110101,2011,52,2011,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18493510155,FALSE,-1,N/A,,FALSE,18493510155,FALSE,,FALSE,8150035321,,8150035321,0,TRUE,FALSE
C,A,20110101,2011,52,2011,834,TZA,United Rep. of Tanzania,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,585,FALSE,-1,N/A,,FALSE,585,FALSE,,FALSE,6452,,6452,0,TRUE,FALSE
C,A,20110101,2011,52,2011,842,USA,USA,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4815924923,TRUE,-1,N/A,,FALSE,4815924923,TRUE,,FALSE,2137180461,,2137180461,6,TRUE,FALSE
C,A,20110101,2011,52,2011,854,BFA,Burkina Faso,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25316,FALSE,8,kg,25316,FALSE,25316,FALSE,0,FALSE,18973.066,0,18973.066,0,FALSE,TRUE
C,A,20110101,2011,52,2011,882,WSM,Samoa,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1067,FALSE,-1,N/A,,FALSE,1067,FALSE,,FALSE,4979,,4979,0,TRUE,FALSE
C,A,20110101,2011,52,2011,887,YEM,Yemen,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69,FALSE,-1,N/A,,FALSE,69,FALSE,,FALSE,1038,,1038,0,TRUE,FALSE
C,A,20110101,2011,52,2011,894,ZMB,Zambia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24227.593,TRUE,-1,N/A,0,FALSE,24227.593,TRUE,0,FALSE,13205.668,,13205.668,6,FALSE,TRUE
C,A,20120101,2012,52,2012,8,ALB,Albania,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330,FALSE,-1,N/A,,FALSE,330,FALSE,,FALSE,1499,,1499,0,TRUE,FALSE
C,A,20120101,2012,52,2012,12,DZA,Algeria,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28,FALSE,-1,N/A,,FALSE,28,FALSE,,FALSE,6464,,6464,0,TRUE,FALSE
C,A,20120101,2012,52,2012,24,AGO,Angola,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12746,FALSE,-1,N/A,,FALSE,12746,FALSE,,FALSE,180290,,180290,0,TRUE,FALSE
C,A,20120101,2012,52,2012,31,AZE,Azerbaijan,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25,FALSE,-1,N/A,,FALSE,25,FALSE,,FALSE,4190,,4190,0,TRUE,FALSE
C,A,20120101,2012,52,2012,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3285693820,FALSE,-1,N/A,,FALSE,3285693820,FALSE,,FALSE,2695299748,,2695299748,0,TRUE,FALSE
C,A,20120101,2012,52,2012,44,BHS,Bahamas,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,454,FALSE,-1,N/A,,FALSE,454,FALSE,,FALSE,815,,815,0,TRUE,FALSE
C,A,20120101,2012,52,2012,48,BHR,Bahrain,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,269,FALSE,-1,N/A,,FALSE,269,FALSE,,FALSE,69534,,69534,0,TRUE,FALSE
C,A,20120101,2012,52,2012,50,BGD,Bangladesh,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32,FALSE,-1,N/A,,FALSE,32,FALSE,,FALSE,1286,,1286,0,TRUE,FALSE
C,A,20120101,2012,52,2012,51,ARM,Armenia,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,-1,N/A,,FALSE,5,FALSE,,FALSE,400,,400,0,TRUE,FALSE
C,A,20120101,2012,52,2012,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13,FALSE,-1,N/A,,FALSE,13,FALSE,,FALSE,128,,128,0,TRUE,FALSE
C,A,20120101,2012,52,2012,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2910080000,FALSE,18,TJ,158799,FALSE,2910080000,FALSE,0,FALSE,1361018487,0,1361018487,0,FALSE,TRUE
C,A,20120101,2012,52,2012,64,BTN,Bhutan,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62,FALSE,-1,N/A,,FALSE,62,FALSE,,FALSE,362,,362,0,TRUE,FALSE
C,A,20120101,2012,52,2012,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77959,FALSE,-1,N/A,,FALSE,77959,FALSE,,FALSE,65533,,65533,0,TRUE,FALSE
C,A,20120101,2012,52,2012,72,BWA,Botswana,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1982457.687,TRUE,8,kg,1921723.6,FALSE,3720193.587,TRUE,0,FALSE,3493697.098,,3493697.098,6,FALSE,TRUE
C,A,20120101,2012,52,2012,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,2380299642,FALSE,,FALSE,0,FALSE,1637159634,1548294859,1637159634,0,FALSE,TRUE
C,A,20120101,2012,52,2012,84,BLZ,Belize,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86211,FALSE,-1,N/A,,FALSE,86211,FALSE,,FALSE,41937,,41937,0,TRUE,FALSE
C,A,20120101,2012,52,2012,90,SLB,Solomon Isds,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16122,FALSE,8,kg,16122,FALSE,16122,FALSE,,FALSE,4406.241,,4406.241,0,FALSE,TRUE
