TerminalID,ProjectID,ComboID,Wiki,TerminalName,UnitName,FacilityType,Status,Country,OtherLanguageName,OtherEnglishNames,Owner,Parent,ParentHQCountry,Capacity,CapacityUnits,CapacityInMtpa,CapacityInBcm/y,ProposalYear,ProposalMonth,ConstructionYear,ConstructionMonth,StartYear1,StartMonth1,StartYear2,StartYear3,DelayedStartYear,DelayedStartMonth,Delayed,DelayType,StartYearEarliest,ShelvedYear,CancelledYear,ShelvedCancelledStatusType,StopYear,Location,Region,SubRegion,Prefecture/District,State/Province,Latitude,Longitude,Accuracy,PowerPlantsSupplied,Cost,CostUnits,CostUSD,FIDStatus,FIDYear,Floating,FloatingVesselName,TempFacility,ImportExportOnly,LH2,NH3,E-methane,CCS,LastUpdated
T0916,1,T091601,https://www.gem.wiki/South_Pars_LNG_Terminal,South Pars LNG Terminal,T1,Export,Cancelled,Iran,,,National Iranian Oil Company [100.00%],National Iranian Oil Company [100.00%],Iran,5,mtpa,5,6.8,,,,,,,,,,,,,--,2020,2022,Presumed,,South Pars gas field,Asia,Southern Asia,,Perian Gulf,26.619125,52.067964,approximate,,,,--,Pre-FID,,,,,,,,,,2024/6/25
T0916,2,T091602,https://www.gem.wiki/South_Pars_LNG_Terminal,South Pars LNG Terminal,T2,Export,Cancelled,Iran,,,National Iranian Oil Company [100.00%],National Iranian Oil Company [100.00%],Iran,5,mtpa,5,6.8,,,,,,,,,,,,,--,2020,2022,Presumed,,South Pars gas field,Asia,Southern Asia,,Perian Gulf,26.619125,52.067964,approximate,,,,--,Pre-FID,,,,,,,,,,2024/6/25
T0917,1,T091701,https://www.gem.wiki/AMIGO_LNG_Terminal,AMIGO LNG Terminal,T1,Export,Proposed,Mexico,Terminal de GNL AMIGO,,Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %],Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %],United States; Singapore,4.2,mtpa,4.2,5.71,,,,,2027,9,,,,,,,2027,,,,,Guaymas,Americas,Latin America and the Caribbean,,Sonora,27.922867,-110.868082,approximate,,,,--,Pre-FID,2024,,,,,,,,,2024/8/28
T0917,2,T091702,https://www.gem.wiki/AMIGO_LNG_Terminal,AMIGO LNG Terminal,T2,Export,Proposed,Mexico,Terminal de GNL AMIGO,,Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %],Epcilon LNG LLC [unknown %]; LNG Alliance [unknown %],United States; Singapore,3.6,mtpa,3.6,4.9,,,,,2027,9,,,,,,,2027,,,,,Guaymas,Americas,Latin America and the Caribbean,,Sonora,27.922867,-110.868082,approximate,,,,--,Pre-FID,,,,,,,,,,2024/8/28
T0918,1,T091801,https://www.gem.wiki/Arctic_LNG_1_Terminal,Arctic LNG 1 Terminal,,Export,Proposed,Russia,Арктик СПГ-1,,Arctic LNG-1 LLC [100.00%],Novatek [100.00%],Russia,19.8,mtpa,19.8,26.93,,,,,2027,,,,,,,,2027,,,,,Gydan Peninsula,Europe,Eastern Europe,Yamalo-Nenets Autonomous Okrug,,70.908942,74.05613,approximate,,,,--,,,,,,,,,,,2024/4/23
T0921,1,T092101,https://www.gem.wiki/Obsky_LNG_Terminal,Obsky LNG Terminal,T1,Export,Proposed,Russia,СПГ-терминал Обский ,"ObLNG, Ob LNG",Novatek [100.00%],Novatek [100.00%],Russia,3,mtpa,3,4.08,2019,,,,2022,,,,2026,,yes,Confirmed,2026,,,,,,Europe,Eastern Europe,Yamalo-Nenets Autonomous Okrug,Yamai Peninsula,71.2733,72.0725,approximate,,3500000000,USD,3500000000,Pre-FID,2023,,,,,,,,,2024/4/25
T0921,2,T092102,https://www.gem.wiki/Obsky_LNG_Terminal,Obsky LNG Terminal,T2,Export,Proposed,Russia,СПГ-терминал Обский ,"ObLNG, Ob LNG",Novatek [100.00%],Novatek [100.00%],Russia,3,mtpa,3,4.08,2019,,,,2022,,,,2026,,yes,Confirmed,2026,,,,,,Europe,Eastern Europe,Yamalo-Nenets Autonomous Okrug,Yamai Peninsula,71.2733,72.0725,approximate,,3500000000,USD,3500000000,Pre-FID,2023,,,,,,,,,2024/4/25
T0922,1,T092201,https://www.gem.wiki/Qilak_LNG_Terminal,Qilak LNG Terminal,,Export,Proposed,United States,,,Qilak Energy [100.00%],Lloyds Energy [100.00%],United Arab Emirates,4,mtpa,4,5.44,,,,,2026,,,,,,yes,Confirmed,2026,,,,,North Slope,Americas,Northern America,,Alaska,70.1734,-146.2563,approximate,,5000000000,USD,5000000000,Pre-FID,2025,no,,,,,,,,2024/7/8
T0924,0,T092400,https://www.gem.wiki/Port_of_Vlora_FSRU,Port of Vlora FSRU,,Import,Shelved,Albania,,Vlora Terminal,Excelerate Energy [unknown %]; ExxonMobil [unknown %]; Ministry of Infrastructure and Energy of Albania [unknown %],Excelerate Energy [unknown %]; ExxonMobil [unknown %]; Ministry of Infrastructure and Energy of Albania [unknown %],United States; United States; Albania,,,--,--,2021,3,,,2023,,,,,,,,2023,2024,,Presumed,,Port of Vlora,Europe,Southern Europe,,,40.449271,19.480761,approximate,,,,--,Pre-FID,,yes,,,,,,,,2024/7/26
T0925,0,T092500,https://www.gem.wiki/Bahia_FSRU,Bahia FSRU,,Import,Operating,Brazil,FSRU da Bahia,"TR-BA Regasification Terminal, Madre de Deus Regasification Terminal",Petrobras [100.00%],Petrobras [100.00%],Brazil,5.6,mtpa,5.6,7.62,,,,,2014,,,,,,,,2014,,,,,4 km west of Ilha dos Frades,Americas,Latin America and the Caribbean,São Francisco do Conde,Bahia,-12.785422,-38.703511,approximate,,,,--,,,yes,Excelerate Sequoia,,,,,,,2024/9/13
T0926,0,T092600,https://www.gem.wiki/New_Fortress_Barcarena_FSRU,New Fortress Barcarena FSRU,,Import,Operating,Brazil,FSRU de Celba,,New Fortress Energy [100.00%],New Fortress Energy [100.00%],United States,6,mtpa,6,8.16,,,2021,,2024,2,,,,,,,2024,,,,,Porto de Vila do Conde,Americas,Latin America and the Caribbean,Barcarena,Pará,-1.539174,-48.754139,approximate,Novo Tempo Barcarena power station,,,--,FID,2020,yes,Energos Celsius,,,,,,,2024/8/28
T0927,0,T092700,https://www.gem.wiki/Cosan_FSRU,Cosan FSRU,,Import,Operating,Brazil,FSRU da Cosan,,Cosan [100.00%],Cosan [100.00%],Brazil,3.7,mtpa,3.7,5.03,,,2021,8,2024,4,,,,,,,2024,,,,,Santos,Americas,Latin America and the Caribbean,,São Paulo,-23.911938,-46.342196,approximate,,,,--,,,yes,Höegh Giant,,,,,,,2024/8/28
T0928,0,T092800,https://www.gem.wiki/Geramar_FSRU,Geramar FSRU,,Import,Proposed,Brazil,Terminal de GNL Geramar,,unknown [unknown %],unknown [unknown %],unknown,,,--,--,,,,,2026,,,,,,,,2026,,,,,Porto de Itaqui,Americas,Latin America and the Caribbean,,Maranhão,-2.579534,-44.368472,approximate,Geramar III power station,,,--,Pre-FID,,,,,,,,,,2024/8/29
T0929,0,T092900,https://www.gem.wiki/Hidrovias_do_Brasil_FSRU,Hidrovias do Brasil FSRU,,Import,Cancelled,Brazil,Terminal de GNL da Hidrovias do Brasil,,Hidrovias do Brasil Vila do Conde SA [100.00%],Hidrovias do Brasil SA [100.00%],Brazil,5.11,bcm/y,3.76,5.11,,,,,,,,,,,,,--,,,Presumed,,Porto de Vila do Conde,Americas,Latin America and the Caribbean,Barcarena,Pará,-1.504466,-48.736698,approximate,Vila do Conde power station,,,--,,,yes,,,,,,,,2024/9/13
T0930,0,T093000,https://www.gem.wiki/Imetame_LNG_Terminal,Imetame LNG Terminal,,Import,Shelved,Brazil,Terminal de GNL Imetame,,Imetame Energia SA [100.00%],Imetame [100.00%],Brazil,,,--,--,,,,,2025,,,,,,,,2025,,,,,Barra do Riacho,Americas,Latin America and the Caribbean,Aracruz,Espírito Santo,-19.857997,-40.074054,approximate,Imetame I power station,,,--,Pre-FID,,,,,,,,,,2024/9/13
T0931,0,T093100,https://www.gem.wiki/Itacoatiara_FSRU,Itacoatiara FSRU,,Import,Shelved,Brazil,Terminal de GNL Itacoatiara,,TISA (Termelétrica Itacoatiara SA) [100.00%],Grupo Dislub Equador SA [50.00%]; Vitol [50.00%],Brazil; Switzerland,5.11,bcm/y,3.76,5.11,,,,,,,,,,,,,--,,,,,Itacoatiara,Americas,Latin America and the Caribbean,,Amazonas,-3.15492,-58.433795,exact,Itacoatiara power station,175300000,BRL,31554000,,,yes,,,,,,,,2024/9/13
T0932,0,T093200,https://www.gem.wiki/Paran%C3%A1_FSRU,Paraná FSRU,,Import,Shelved,Brazil,Terminal de GNL Paraná,,Copel [unknown %]; Shell [unknown %],Copel [unknown %]; Shell [unknown %],Brazil; United Kingdom,5.11,bcm/y,3.76,5.11,,,,,,,,,,,,,--,,,,,Pontal do Paraná,Americas,Latin America and the Caribbean,,Paraná,-25.540198,-48.379359,approximate,Araucária power station,,,--,,,yes,,,,,,,,2024/9/13
T0933,0,T093300,https://www.gem.wiki/Porto_Norte_Fluminense_FSRU,Porto Norte Fluminense FSRU,,Import,Proposed,Brazil,FSRU do Porto Norte Fluminense,,Porto Norte Fluminense SA [100.00%],Porto Norte Fluminense SA [100.00%],Brazil,7.67,bcm/y,5.64,7.66,,,,,2027,,,,,,,,2027,,,,,São Francisco de Itabapoana,Americas,Latin America and the Caribbean,,Rio de Janeiro,-21.514933,-40.978918,approximate,Porto Norte Fluminense I & II power stations,,,--,Pre-FID,,yes,,,,,,,,2024/9/3
T0934,0,T093400,https://www.gem.wiki/Presidente_Kennedy_FSRU,Presidente Kennedy FSRU,,Import,Proposed,Brazil,FSRU Presidente Kennedy (Porto Central),Porto Central LNG Terminal,Porto Central Complexo Industrial Portuário SA [100.00%],Port of Rotterdam [unknown %]; TPK Logística SA [unknown %],Netherlands; Brazil,7.3,bcm/y,5.37,7.3,,,,,2027,,,,,,,,2027,,,,,Porto Central,Americas,Latin America and the Caribbean,Presidente Kennedy,Espírito Santo,-21.224754,-40.946933,approximate,Presidente Kennedy power station,290900000,BRL,52362000,Pre-FID,,yes,,,,,,,,2024/9/3
T0935,0,T093500,https://www.gem.wiki/S%C3%A3o_Marcos_Bay_FSRU,São Marcos Bay FSRU,,Import,Proposed,Brazil,FSRU da Baia de Marcos,,New Fortress Energy [100.00%],New Fortress Energy [100.00%],United States,7.67,bcm/y,5.64,7.66,,,,,,,,,,,,,--,,,,,"Boqueirão Channel, São Marcos Bay",Americas,Latin America and the Caribbean,,Maranhão,-2.550981,-44.378683,approximate,São Marcos I and II power stations,,,--,Pre-FID,,yes,,,,,,,,2024/8/29
T0936,0,T093600,https://www.gem.wiki/Suape_FSRU,Suape FSRU,,Import,Construction,Brazil,FSRU de Suape,,Aruanã Energia [100.00%],OnCorp [100.00%],Brazil,5.11,bcm/y,3.76,5.11,2021,4,2022,12,2025,,,,,,,,2025,,,,,Suape,Americas,Latin America and the Caribbean,,Pernambuco,-8.398179,-34.959574,approximate,Termopernambuco power station,,,--,FID,,yes,,,,,,,,2024/9/3
T0937,0,T093700,https://www.gem.wiki/Tepor_Maca%C3%A9_FSRU,Tepor Macaé FSRU,,Import,Proposed,Brazil,FSRU de Tepor Macaé,,Eneva [65.00%]; Grupo Vale Azul Participações [35.00%],Eneva [65.00%]; Grupo Vale Azul Participações [35.00%],Brazil; Brazil,7.67,bcm/y,5.64,7.66,,,2025,,2028,,,,,,,,2028,,,,,Macaé,Americas,Latin America and the Caribbean,,Rio de Janeiro,-22.323277,-41.72313,approximate,"Norte Fluminense, Marlim Azul, Vale Azul II & III, Litos I-IV power stations",,,--,Pre-FID,,yes,,,,,,,,2024/9/3
T0938,0,T093800,https://www.gem.wiki/Terminal_G%C3%A1s_Sul_FSRU,Terminal Gás Sul FSRU,,Import,Operating,Brazil,Terminal Gás Sul,,New Fortress Energy [100.00%],New Fortress Energy [100.00%],United States,6,mtpa,6,8.16,,,2021,11,2024,3,,,,,,,2024,,,,,São Francisco do Sul,Americas,Latin America and the Caribbean,,Santa Catarina,-26.230937,-48.640791,approximate,Norte Catarinense power station,,,--,FID,2020,yes,Energos Winter,,,,,,,2024/9/3
T0939,1,T093901,https://www.gem.wiki/Skeena_LNG_Terminal,Skeena LNG Terminal,,Export,Shelved,Canada,,,Top Speed Energy [100.00%],Top Speed Energy [100.00%],Canada,0.15,mpta,--,--,,,,,,,,,,,,,--,2021,,Presumed,,Skeena,Americas,Northern America,,British Columbia,54.49342,-128.587023,approximate,,,,--,,,,,,,,,,,2024/9/9
T0940,0,T094000,https://www.gem.wiki/Beihai_LNG_Terminal,Beihai LNG Terminal,,Import,Cancelled,China,中石油北海LNG接收站,,PetroChina Co Ltd [100.00%],PetroChina Co Ltd [100.00%],China,6,mtpa,6,8.16,2019,,,,,,,,,,,,--,2021,,Presumed,,Tieshan Port,Asia,Eastern Asia,Beihai,Guangxi,21.499546,109.524152,approximate,,,,--,,,,,,,,,,,2024/1/18
T0941,0,T094100,https://www.gem.wiki/Caofeidian_LNG_Terminal_(Beijing_Energy),Caofeidian LNG Terminal (Beijing Energy),,Import,Cancelled,China,京能曹妃甸LNG接收站,,Tangshan Jingcao Natural Gas Co Ltd [100.00%],Beijing Jingneng Oil & Gas Resources Development Co Ltd [51.00%]; Tangshan Caofeidian Development & Investment Group Co Ltd [49.00%],China; China,,,--,--,,,,,,,,,,,,,--,2019,2021,Presumed,,Caofeidian,Asia,Eastern Asia,Tangshan,Hebei,38.938745,118.541145,approximate,,,,--,,,,,,,,,,,2024/1/24
T0942,0,T094200,https://www.gem.wiki/Caofeidian_FSRU,Caofeidian FSRU,,Import,Cancelled,China,曹妃甸浮式LNG接收站,,"Caofeidian Financial Holding Group Co., Ltd. [unknown %]; China Overseas Smart City Technology Group Co., Ltd. [unknown %]","Caofeidian Financial Holding Group Co., Ltd. [unknown %]; China Overseas Smart City Technology Group Co., Ltd. [unknown %]",China; China,3,mtpa,3,4.08,,,,,,,,,,,,,--,2019,2021,Presumed,,Caofeidian,Asia,Eastern Asia,Tangshan,Hebei,38.938745,118.541145,approximate,,,,--,,,yes,,,,,,,,2024/1/24
T0943,0,T094300,https://www.gem.wiki/Chaozhou_LNG_Terminal_(Huaying),Chaozhou LNG Terminal (Huaying）,Phase 1,Import,Operating,China,华瀛潮州LNG接收站,,Huaying Natural Gas Co Ltd [100.00%],Huaying Investment Holding Group Co Ltd [95.73%]; Ningbo Huaying Dingxing Equity Investment Partnership (Limited Partnership)  [3.30%]; Zhuhai Huachang Investment Co Ltd [0.97%],China; China; China,6,mtpa,6,8.16,,,2020,,2024,,,,,,,,2024,,,,,Raoping County,Asia,Eastern Asia,Chaozhou,Guangdong,23.583697,117.12851,exact,,7399000000,RMB,1183840000,,,,,,,,,,,2024/9/10
T0943,1,T094301,https://www.gem.wiki/Chaozhou_LNG_Terminal_(Huaying),Chaozhou LNG Terminal (Huaying）,Phase 2,Import,Proposed,China,华瀛潮州LNG接收站,,Huaying Natural Gas Co Ltd [100.00%],Huaying Investment Holding Group Co Ltd [95.73%]; Ningbo Huaying Dingxing Equity Investment Partnership (Limited Partnership)  [3.30%]; Zhuhai Huachang Investment Co Ltd [0.97%],China; China; China,6,mtpa,6,8.16,2021,,,,,,,,,,,,--,,,,,Raoping County,Asia,Eastern Asia,Chaozhou,Guangdong,23.583697,117.12851,exact,,,,--,,,,,,,,,,,2024/2/14
T0944,0,T094400,https://www.gem.wiki/Zhangzhou_LNG_Terminal_(China_Energy_Reserve),Zhangzhou LNG Terminal (China Energy Reserve),,Import,Shelved,China,中国国储漳州LNG接收站,,China Energy Reserve and Chemicals Group Company Limited [100.00%],CHINA NATIONAL FRIEND INDUSTRY CORPORATION [85.00%]; COSCO Gas Co Ltd [15.00%],China; China,3,mtpa,3,4.08,,,,,,,,,,,,,--,,,,,Zhangzhou Development Zone,Asia,Eastern Asia,Zhangzhou,Fujian,24.406885,118.063012,approximate,,,,--,,,,,,,,,,,2024/1/17
T0945,0,T094500,https://www.gem.wiki/Dongying_LNG_Terminal_(China_Huadian),Dongying LNG Terminal (China Huadian),,Import,Cancelled,China,华电东营LNG接收站,,China Huadian Group Corp [100.00%],China Huadian Group Corp [100.00%],China,,,--,--,,,,,,,,,,,,,--,,,,,Economic Zone,Asia,Eastern Asia,Dongying,Shandong,38.08339506,119.0333177,exact,,,,--,,,,,,,,,,,2024/2/12
T0946,0,T094600,https://www.gem.wiki/Dongying_LNG_Terminal_(Hainuo_Port),Dongying LNG Terminal (Hainuo Port),,Import,Shelved,China,海诺港务／鲁信集团东营LNG 接收站,,"Shandong Hainuo Port Co., Ltd [100.00%]","Shandong Hainuo Port Co., Ltd. [100.00%]",China,3,mtpa,3,4.08,2014,,,,2022,,,,,,,,2022,,,,,Dongying Port,Asia,Eastern Asia,Dongying,Shandong,38.08339506,119.0333177,exact,,,,--,,,,,,,,,,,2024/2/12
T0947,0,T094700,https://www.gem.wiki/Dongying_FSRU,Dongying FSRU,,Import,Cancelled,China,东营海上浮式LNG接收站,,Shanghai Hong Hua Oil and Gas Equipment Co Ltd [100.00%],Honghua (China) Investment Co Ltd [51.00%]; Sichuan Honghua Petroleum Equipment Co Ltd [49.00%],China; China,3,mtpa,3,4.08,2019,,,,2022,,,,,,,,2022,2021,,,,Dongying Port,Asia,Eastern Asia,Dongying,Shandong,38.08339506,119.0333177,approximate,,,,--,,,yes,,,,,,,,2024/1/30
T0948,0,T094800,https://www.gem.wiki/Jiangyin_LNG_Terminal_(Garson_Gas),Jiangyin LNG Terminal (Garson Gas),,Import,Construction,China,嘉盛燃气江阴LNG调峰储配站,,Jiangsu Jiasheng Investment Co Ltd [100.00%],"Yangzijiang Shipbuilding (Holdings) Ltd. (Yangzijiang Shipbuilding (Holdings) Co., Ltd.) [100.00%]",China,3,mtpa,3,4.08,,,2021,,2023,,,,,,,,2023,,,,,Jiangyin,Asia,Eastern Asia,Wuxi,Jiangsu,31.949128,120.007213,exact,,,,--,,,,,,,,,,,2024/2/7
T0949,0,T094900,https://www.gem.wiki/Jiujiang_LNG_Terminal,Jiujiang LNG Terminal,,Import,Shelved,China,江西九江LNG内河接收站,,Jiangxi Investment Gas Co Ltd [100.00%],Jiangxi Natural Gas Group Co Ltd [54.00%]; Sinopec Natural Gas Co Ltd [46.00%],China; China,,,--,--,,,2018,,2023,,,,,,,,2023,,,,,Hukou Shawan,Asia,Eastern Asia,Jiujiang,Jiangxi,29.77861542,116.2638593,approximate,,,,--,,,,,,,,,,,2024/1/29
T0950,0,T095000,https://www.gem.wiki/Panjin_LNG_Terminal,Panjin LNG Terminal,,Import,Shelved,China,盘锦LNG接收站,,Liaoning Baoheng Oil & Natural Gas Co Ltd [unknown %]; Liaoning Energy Investment Group [unknown %]; Panjin State Owned Asset Investment Management Group Co Ltd [unknown %],Liaoning Baoheng Oil & Natural Gas Co Ltd [unknown %]; Liaoning Energy Investment Group [unknown %]; Panjin State Owned Asset Investment Management Group Co Ltd [unknown %],China; China; China,,,--,--,2020,,,,,,,,,,,,--,,,,,Panjin Port,Asia,Eastern Asia,Panjin,Liaoning,40.679064,122.133293,approximate,,,,--,,,,,,,,,,,2024/1/29
T0953,0,T095300,https://www.gem.wiki/Quanzhou_LNG_Terminal,Quanzhou LNG Terminal,Phase 1,Import,Shelved,China,泉州泉港LNG接收站,,Quanzhou Honghai Petrochemical Storage Co Ltd [100.00%],Guangzhou Yuanheng Transportation Co Ltd [46.50%]; Guangzhou Anfeng Investment Co Ltd [38.00%]; Guangzhou Yuanheng Enterprise Management Co Ltd [11.60%]; other [3.90%],China; China; China; unknown,3,mtpa,3,4.08,2014,,,,,,,,,,,,--,,,,,Quangang,Asia,Eastern Asia,Quanzhou,Fujian,25.18252863,118.9743127,exact,,,,--,,,,,,,,,,,2024/1/17
T0953,1,T095301,https://www.gem.wiki/Quanzhou_LNG_Terminal,Quanzhou LNG Terminal,Phase 2,Import,Shelved,China,泉州泉港LNG接收站,,Quanzhou Honghai Petrochemical Storage Co Ltd [100.00%],Guangzhou Yuanheng Transportation Co Ltd [46.50%]; Guangzhou Anfeng Investment Co Ltd [38.00%]; Guangzhou Yuanheng Enterprise Management Co Ltd [11.60%]; other [3.90%],China; China; China; unknown,3,mtpa,3,4.08,2014,,,,,,,,,,,,--,,,,,Quangang,Asia,Eastern Asia,Quanzhou,Fujian,25.18252863,118.9743127,exact,,,,--,,,,,,,,,,,2024/1/17
T0955,0,T095500,https://www.gem.wiki/Rongcheng_LNG_Terminal,Rongcheng LNG Terminal,,Import,Cancelled,China,京能荣成LNG接收站,,"Beijing Energy International Holding Co [unknown %]; Xinfa Holding Co., Ltd. [unknown %]","Beijing Energy International Holding Co [unknown %]; Xinfa Holding Co., Ltd. [unknown %]",Hong Kong; China,,,--,--,,,,,,,,,,,,,--,,,,,Rongcheng Shidao,Asia,Eastern Asia,Weihai,Shandong,36.891775,122.437258,approximate,,,,--,,,,,,,,,,,2024/1/31
T0956,0,T095600,https://www.gem.wiki/Rudong_LNG_Terminal_(Jiangsu_Guoxin),Rudong LNG Terminal (Jiangsu Guoxin),Phase 1,Import,Operating,China,国信如东LNG储运调峰站,,Jiangsu Guoxin LNG Co Ltd [100.00%],Jiangsu Guoxin Group Co Ltd [51.00%]; Zhenhua Petroleum Holdings Co Ltd [34.00%]; Jiangsu Yangkou Port Co Ltd [5.00%],China; China; China,2.95,mtpa,2.95,4.01,,,2020,,2023,,,,,,,,2023,,,,,Rudong,Asia,Eastern Asia,Nantong,Jiangsu,32.526845,121.412712,exact,,5200000000,RMB,832000000,,,,,,,,,,,2024/2/7
T0956,1,T095601,https://www.gem.wiki/Rudong_LNG_Terminal_(Jiangsu_Guoxin),Rudong LNG Terminal (Jiangsu Guoxin),Phase 2,Import,Construction,China,国信如东LNG储运调峰站,,Jiangsu Guoxin LNG Co Ltd [100.00%],Jiangsu Guoxin Group Co Ltd [51.00%]; Zhenhua Petroleum Holdings Co Ltd [34.00%]; Jiangsu Yangkou Port Co Ltd [5.00%],China; China; China,3.05,mtpa,3.05,4.15,,,2023,,2025,,,,,,,,2025,,,,,Rudong,Asia,Eastern Asia,Nantong,Jiangsu,32.526845,121.412712,exact,,,,--,,,,,,,,,,,2024/2/7
T0957,0,T095700,https://www.gem.wiki/Taizhou_Toumengang_LNG_Terminal,Taizhou Toumengang LNG Terminal,,Import,Proposed,China,台州头门港LNG接收站,,Zhongtie Gallon (Linhai) Liquefied Natural Gas Co Ltd [100.00%],Beijing Tianyuan Investment Management Co Ltd [55.00%]; Beijing Yile Enterprise Management Co Ltd [15.00%]; Ningbo Wanguang Investment Management Partnership LP [15.00%]; Taizhou Galen Enterprise Management Partnership LP [8.00%]; China Railway Gallon LNG Logistics Co Ltd [5.00%]; Linhai Shanhe New Energy Technology Co Ltd [1.00%]; Taizhou Qianguang Enterprise Management Co Ltd [1.00%],China; China; China; China; China; China; China,3,mtpa,3,4.08,,,2019,,,,,,,,,,--,,,,,Toumen Island,Asia,Eastern Asia,Taizhou,Zhejiang,28.68703057,121.7892551,exact,,,,--,,,,,,,,,,,2024/2/8
T0958,0,T095800,https://www.gem.wiki/Wenzhou_Huagang_LNG_Terminal,Wenzhou Huagang LNG Terminal,,Import,Construction,China,温州华港LNG储运调峰中心,,Wenzhou Huagang Petrochemical Port Company [100.00%],Huafeng Group Co Ltd [100.00%],China,3,mtpa,3,4.08,,,2020,,,,,,,,,,--,,,,,"Dongtou District, Zhuangyuan'ao",Asia,Eastern Asia,Wenzhou,Zhejiang,27.903136,121.127993,exact,,,,--,,,,,,,,,,,2023/2/7
T0959,0,T095900,https://www.gem.wiki/Yantai_FSRU,Yantai FSRU,,Import,Cancelled,China,中海油烟台海上浮式LNG接收站,,China National Offshore Oil Corp [100.00%],China National Offshore Oil Corp [100.00%],China,,,--,--,,,,,,,,,,,,,--,2014,2016,Presumed,,Fushan Dajijia Town,Asia,Eastern Asia,Yantai,Shandong,37.66856,120.275379,approximate,,,,--,,,yes,,,,,,,,2024/1/30
T0960,0,T096000,https://www.gem.wiki/Aguadulce_FSRU,Aguadulce FSRU,,Import,Proposed,Colombia,FSRU Aguadulce,,Aguadulce LNG [100.00%],Aguadulce LNG [100.00%],Colombia,,,--,--,,,,,,,,,,,,,--,,,,,Bay of Buenaventura,Americas,Latin America and the Caribbean,,Valle del Cauca,3.921808,-77.108302,approximate,Andes Energy power station,,,--,,,yes,,,,,,,,2024/8/28
T0962,0,T096200,https://www.gem.wiki/Mumbai_FSRU,Mumbai FSRU,,Import,Shelved,India,,,SP Armada Clean Energy Ventures [100.00%],Shapoorji Pallonji [51.00%]; Bumi Armada [49.00%],India; Malaysia,5,mtpa,5,6.8,,,,,,,,,,,,,--,2023,,Presumed,,Mumbai Port,Asia,Southern Asia,,Maharashtra,18.958761,72.850767,approximate,,26900000000,INR,349700000,,,yes,,,,,,,,2024/6/17
T0963,0,T096300,https://www.gem.wiki/Beddawi_FSRU,Beddawi FSRU,,Import,Shelved,Lebanon,,,Lebanese Ministry of Energy and Water [100.00%],Lebanese Ministry of Energy and Water [100.00%],Lebanon,3.5,mtpa,3.5,4.76,,,,,,,,,,,,,--,2022,,Presumed,,Beddawi,Asia,Western Asia,,,34.466704,35.832663,approximate,,,,--,,,yes,,,,,,,,2024/5/30
T0964,0,T096400,https://www.gem.wiki/Selaata_FSRU,Selaata FSRU,,Import,Shelved,Lebanon,,,Lebanese Ministry of Energy and Water [100.00%],Lebanese Ministry of Energy and Water [100.00%],Lebanon,,,--,--,,,,,,,,,,,,,--,2022,,Presumed,,Selaata,Asia,Western Asia,,,34.281578,35.650967,approximate,Selaata Power Plant,,,--,,,yes,,,,,,,,2024/5/30
T0965,0,T096500,https://www.gem.wiki/Zahrani_FSRU,Zahrani FSRU,,Import,Shelved,Lebanon,,,Lebanese Ministry of Energy and Water [100.00%],Lebanese Ministry of Energy and Water [100.00%],Lebanon,,,--,--,,,,,,,,,,,,,--,2024,,Presumed,,Zahrani,Asia,Western Asia,,,33.508047,35.3422655,approximate,Zahrani Power Plant,,,--,,,yes,,,,,,,,2024/5/30
T0966,0,T096600,https://www.gem.wiki/Puerto_Sandino_FSRU,Puerto Sandino FSRU,,Import,Construction,Nicaragua,FSRU de Puerto Sandino,,New Fortress Energy [100.00%],New Fortress Energy [100.00%],United States,1.3,mtpa,1.3,1.77,,,2020,,2024,,,,,,,,2024,,,,,,Americas,Latin America and the Caribbean,,,12.171182,-86.767115,approximate,Puerto Sandino power station,,,--,FID,2020,yes,,,,,,,,2024/8/29
T0967,0,T096700,https://www.gem.wiki/Golar_Lagos_FSRU,Golar Lagos FSRU,,Import,Cancelled,Nigeria,,,Golar LNG [100.00%],Golar LNG [100.00%],Bermuda,5.7,mtpa,5.7,7.75,,,,,,,,,,,,,--,,2022,Presumed,,,Africa,Sub-Saharan Africa,,,6.450737,3.373252,approximate,,,,--,,,yes,,,,,,,,2024/7/18
T0968,0,T096800,https://www.gem.wiki/Philippines_LNG_Terminal,Philippines LNG Terminal,,Import,Operating,Philippines,,"Ilijan LNG Terminal, Batangas LNG Terminal, AG&P LNG Terminal, PHLNG Terminal",Atlantic Gulf and Pacific Company [100.00%],Nebula Energy [80.00%]; Asiya [unknown %]; JBIC [unknown %]; Osaka Gas [unknown %],United States; United Arab Emirates; Japan; Japan,5,mtpa,5,6.8,2021,,2021,,2022,,,,2023,4,yes,Confirmed,2023,,,,,Batangas,Asia,South-eastern Asia,,Batangas,13.753821,121.040525,approximate,Ilijan power station,14600000000,PHP,262800000,,,yes,ISH FSU,,,,,,,2024/7/15
